WatershedID,ParamID,Value
17010107,2,0.0
17010107,16,1.0
17010108,2,0.0
17010108,16,1.0
17010109,2,0.0
17010109,16,1.0
17010110,2,0.0
17010110,16,1.0
17010201,1,1821.4932
17010201,2,44.03813
17010201,3,2037.1862
17010201,4,487.934
17010201,5,2.3803842
17010201,7,1207.9073
17010201,8,10.086427
17010201,11,3.1480129
17010201,15,1821.4932
17010201,16,36.57465
17010201,20,27.247927
17010201,21,3085.0
17010201,32,7.1731157
17010201,34,4856.24
17010201,37,56.18092
17010202,1,1823.7996
17010202,2,61.737106
17010202,3,2199.0793
17010202,4,623.24
17010202,5,6.9426727
17010202,7,990.17865
17010202,8,14.337703
17010202,11,3.0061438
17010202,15,1823.7996
17010202,16,56.958794
17010202,20,27.727037
17010202,21,2910.0
17010202,32,19.635914
17010202,34,4712.86
17010202,37,50.726486
17010203,1,1653.6423
17010203,2,66.335304
17010203,3,1878.2643
17010203,4,691.642
17010203,5,4.5356
17010203,7,989.9706
17010203,8,12.973774
17010203,11,2.0453246
17010203,15,1653.6423
17010203,16,53.683334
17010203,20,27.626348
17010203,21,2717.0
17010203,32,15.611015
17010203,34,5990.08
17010203,37,70.62323
17010204,1,1419.5737
17010204,2,80.263855
17010204,3,1878.1289
17010204,4,893.0
17010204,5,11.47107
17010204,7,754.1452
17010204,8,18.480427
17010204,10,38.880405
17010204,11,3.6411607
17010204,12,30.95162
17010204,15,1419.5737
17010204,16,70.49244
17010204,18,18.57725
17010204,19,106.20163
17010204,20,31.582462
17010204,21,2368.0
17010204,32,35.176247
17010204,34,5140.06
17010204,37,87.681175
17010205,1,1744.3889
17010205,2,57.243217
17010205,3,2146.1685
17010205,4,796.29
17010205,5,11.24745
17010205,7,948.72705
17010205,8,16.99905
17010205,10,15.325545
17010205,11,6.162563
17010205,12,30.39026
17010205,15,1744.3889
17010205,16,53.546448
17010205,18,15.194231
17010205,19,81.41619
17010205,20,28.528929
17010205,21,2815.0
17010205,32,27.907478
17010205,34,7401.71
17010205,37,55.138824
17010206,2,21.64387
17010206,4,1138.02
17010206,16,60.58293
17010206,32,28.571548
17010206,34,4057.75
17010206,37,75.724075
17010207,1,1716.6428
17010207,2,64.674065
17010207,3,2139.4573
17010207,4,1225.3
17010207,5,20.580542
17010207,7,945.05
17010207,8,20.503054
17010207,11,1.6619126
17010207,15,1716.6428
17010207,16,65.674065
17010207,20,27.647755
17010207,21,2802.0
17010207,34,2939.43
17010207,37,59.290867
17010208,1,1133.7134
17010208,2,50.5579
17010208,3,1469.4624
17010208,4,555.12
17010208,5,1.8000338
17010208,7,833.9602
17010208,8,7.966912
17010208,11,2.2903397
17010208,15,1133.7134
17010208,16,43.295895
17010208,20,31.675755
17010208,21,2155.0
17010208,32,6.10313
17010208,34,3084.46
17010208,37,97.98191
17010209,1,1772.2308
17010209,2,69.53886
17010209,3,1921.0239
17010209,4,1154.18
17010209,5,15.440359
17010209,7,921.6442
17010209,8,18.931734
17010209,11,1.7000724
17010209,15,1772.2308
17010209,16,70.53886
17010209,20,27.9206
17010209,21,2561.0
17010209,32,35.1
17010209,34,4340.52
17010209,37,53.341686
17010210,1,1328.9209
17010210,2,76.25273
17010210,3,1385.2289
17010210,4,706.04
17010210,5,2.463506
17010210,7,886.40173
17010210,8,10.104971
17010210,11,2.0166407
17010210,15,1328.9209
17010210,16,63.594563
17010210,20,28.038794
17010210,21,2153.0
17010210,32,8.318828
17010210,34,2763.51
17010210,37,94.00852
17010211,1,1499.8007
17010211,2,76.16629
17010211,3,1975.819
17010211,4,1031.11
17010211,5,10.494825
17010211,7,880.79626
17010211,8,13.521347
17010211,11,1.8698387
17010211,15,1499.8007
17010211,16,70.22552
17010211,20,29.916122
17010211,21,2631.0
17010211,32,21.747784
17010211,34,1888.1
17010211,37,74.16417
17010212,1,1212.0367
17010212,2,41.392765
17010212,3,2234.768
17010212,4,577.77
17010212,5,4.6053967
17010212,7,753.49915
17010212,8,10.935767
17010212,11,2.5195537
17010212,15,1212.0367
17010212,16,37.963223
17010212,20,32.584988
17010212,21,2792.0
17010212,32,11.574864
17010212,34,5202.81
17010212,37,91.04184
17010213,1,1283.6394
17010213,2,81.46824
17010213,3,2035.729
17010213,4,953.6
17010213,5,11.210545
17010213,7,625.986
17010213,8,17.382715
17010213,10,52.9823
17010213,11,4.02705
17010213,12,30.99244
17010213,15,1283.6394
17010213,16,78.29895
17010213,18,19.266674
17010213,19,149.86433
17010213,20,31.897738
17010213,21,2454.0
17010213,32,31.037218
17010213,34,6051.77
17010213,37,94.45931
17010214,1,922.1745
17010214,2,66.88432
17010214,3,1697.6943
17010214,4,944.7594
17010214,5,2.9851801
17010214,7,613.8796
17010214,8,10.199243
17010214,10,44.436478
17010214,11,4.0995145
17010214,12,32.641815
17010214,15,922.1745
17010214,16,67.88432
17010214,18,21.54957
17010214,19,151.51392
17010214,20,33.929253
17010214,21,2147.0
17010215,1,1117.6517
17010215,2,42.9294
17010215,3,1682.0199
17010215,4,1076.8954
17010215,5,2.9115944
17010215,7,626.4037
17010215,8,13.167419
17010215,10,58.49073
17010215,12,30.502068
17010215,15,1117.6517
17010215,16,43.9294
17010215,18,18.900883
17010215,19,140.27919
17010216,1,1078.3359
17010216,2,22.536955
17010216,3,1853.3022
17010216,4,948.71075
17010216,5,2.670145
17010216,7,455.3996
17010216,8,12.414756
17010216,10,58.57848
17010216,12,30.528358
17010216,15,1078.3359
17010216,16,23.536955
17010216,18,19.212795
17010216,19,152.17262
17010301,1,1167.9906
17010301,2,92.55343
17010301,3,1419.5886
17010301,4,1246.784
17010301,5,11.849754
17010301,7,658.65625
17010301,8,20.45607
17010301,10,70.15365
17010301,11,3.747922
17010301,12,32.42672
17010301,15,1167.9906
17010301,16,93.55343
17010301,18,21.536476
17010301,19,155.52731
17010301,20,33.31025
17010301,21,1958.0
17010301,32,30.1
17010301,34,2322.03
17010302,1,1238.3044
17010302,2,84.88517
17010302,3,1422.5281
17010302,4,1191.7783
17010302,5,14.332246
17010302,7,658.69556
17010302,8,21.227352
17010302,10,56.146664
17010302,11,3.265306
17010302,12,31.841057
17010302,15,1238.3044
17010302,16,85.88517
17010302,18,21.170033
17010302,19,170.56099
17010302,20,33.13634
17010302,21,1954.0
17010302,32,38.2
17010302,34,774.41
17010303,1,883.5378
17010303,2,68.05732
17010303,3,1312.0898
17010303,4,902.0894
17010303,5,3.0394304
17010303,7,646.727
17010303,8,12.390978
17010303,10,45.35465
17010303,11,2.518165
17010303,12,34.403873
17010303,15,883.5378
17010303,16,69.05732
17010303,18,23.533125
17010303,19,164.10834
17010303,20,35.45214
17010303,21,1832.0
17010304,1,1218.62
17010304,2,82.32287
17010304,3,1695.0974
17010304,4,1125.6572
17010304,5,7.6659636
17010304,7,648.1678
17010304,8,17.016422
17010304,10,54.90594
17010304,11,3.286326
17010304,12,32.246086
17010304,15,1218.62
17010304,16,83.32287
17010304,18,21.207842
17010304,19,173.88876
17010304,20,32.951916
17010304,21,2231.0
17010304,32,21.6
17010304,34,4780.72
17010305,1,790.01324
17010305,2,48.925472
17010305,3,1205.5579
17010305,4,776.1935
17010305,5,0.9084593
17010305,7,520.3231
17010305,8,7.343137
17010305,10,33.116203
17010305,11,7.0998993
17010305,12,34.394264
17010305,15,790.01324
17010305,16,49.925472
17010305,18,23.747316
17010305,19,145.28946
17010305,20,36.13706
17010305,21,1636.0
17010306,1,804.61536
17010306,2,22.5553
17010306,3,981.45123
17010306,4,588.9918
17010306,5,0.1457888
17010306,7,520.6193
17010306,8,5.3754954
17010306,10,13.007832
17010306,11,2.9588034
17010306,12,35.142437
17010306,15,804.61536
17010306,16,23.5553
17010306,18,23.739258
17010306,19,212.31573
17010306,20,35.68119
17010306,21,1385.0
17010307,1,702.84015
17010307,2,45.973686
17010307,3,1043.418
17010307,4,469.81238
17010307,5,0.61386836
17010307,7,390.06122
17010307,8,6.2923403
17010307,10,23.604483
17010307,11,6.2512836
17010307,12,34.130653
17010307,15,702.84015
17010307,16,46.973686
17010307,18,23.306019
17010307,19,157.57376
17010307,20,36.928425
17010307,21,1323.0
17010308,1,729.3695
17010308,2,56.61965
17010308,3,1315.2917
17010308,4,659.56616
17010308,5,0.35121632
17010308,7,468.65884
17010308,8,6.2143803
17010308,10,34.103977
17010308,11,4.7095833
17010308,12,33.951
17010308,15,729.3695
17010308,16,57.61965
17010308,18,22.338463
17010308,19,139.05139
17010308,20,35.044296
17010308,21,1629.0
17020001,2,6.623644
17020001,4,569.2288
17020001,10,38.38797
17020001,12,32.284607
17020001,16,7.623644
17020001,18,21.52751
17020001,19,156.03883
17020002,2,9.976505
17020002,4,554.6473
17020002,10,45.047985
17020002,12,29.569042
17020002,16,10.976505
17020002,18,18.240002
17020002,19,155.00697
17020003,1,882.92035
17020003,2,74.16321
17020003,3,1651.831
17020003,4,654.3064
17020003,5,1.5484822
17020003,7,390.18292
17020003,8,10.662703
17020003,10,46.564644
17020003,11,2.2068603
17020003,12,32.451023
17020003,15,882.92035
17020003,16,75.16321
17020003,18,20.33695
17020003,19,176.76353
17020003,20,33.5857
17020003,21,1848.0
17020004,1,1074.5024
17020004,2,66.42319
17020004,3,1786.1185
17020004,4,484.28833
17020004,5,4.3372426
17020004,7,389.92908
17020004,8,13.245428
17020004,10,43.607067
17020004,11,3.3651204
17020004,12,30.488142
17020004,15,1074.5024
17020004,16,67.42319
17020004,18,18.651897
17020004,19,129.06981
17020004,20,33.329357
17020004,21,2082.0
17020005,1,693.0156
17020005,2,11.716193
17020005,3,1848.5996
17020005,4,349.69867
17020005,5,1.6810216
17020005,7,214.95284
17020005,8,7.83352
17020005,10,6.9837365
17020005,11,4.396802
17020005,12,32.914288
17020005,15,693.0156
17020005,16,12.716193
17020005,18,21.278545
17020005,19,132.75314
17020005,20,36.93818
17020005,21,1925.0
17020006,2,3.2903292
17020006,4,422.15195
17020006,10,13.928645
17020006,12,31.483267
17020006,16,4.290329
17020006,18,19.632675
17020006,19,138.22769
17020007,2,4.97608
17020007,4,880.1859
17020007,10,27.650976
17020007,12,28.846365
17020007,16,5.97608
17020007,18,17.157612
17020007,19,138.522
17020008,1,1419.3438
17020008,2,59.540936
17020008,3,2483.6404
17020008,4,814.4305
17020008,5,14.180013
17020008,7,238.46599
17020008,8,18.924107
17020008,10,20.250597
17020008,11,3.8289285
17020008,12,29.750755
17020008,15,1419.3438
17020008,16,60.540936
17020008,18,18.115896
17020008,19,118.51883
17020008,20,30.722605
17020008,21,2502.0
17020009,1,1347.9114
17020009,2,49.131783
17020009,3,2678.5989
17020009,4,1187.7291
17020009,5,30.091484
17020009,7,216.22379
17020009,8,23.656736
17020009,10,18.267668
17020009,11,3.4311614
17020009,12,30.627274
17020009,15,1347.9114
17020009,16,50.131783
17020009,18,19.780176
17020009,19,110.83598
17020009,20,32.064915
17020009,21,2619.0
17020010,1,830.44006
17020010,2,23.608992
17020010,3,2666.0432
17020010,4,527.44635
17020010,5,8.438927
17020010,7,148.68864
17020010,8,13.797822
17020010,10,9.151681
17020010,11,3.8967843
17020010,12,33.26416
17020010,15,830.44006
17020010,16,24.608992
17020010,18,22.07395
17020010,19,120.23809
17020010,20,36.577953
17020010,21,2537.0
17020011,1,1201.0175
17020011,2,68.93374
17020011,3,2682.1846
17020011,4,1375.6373
17020011,5,22.569574
17020011,7,187.83415
17020011,8,21.793215
17020011,10,36.40372
17020011,11,3.2146397
17020011,12,31.812101
17020011,15,1201.0175
17020011,16,69.93374
17020011,18,20.901196
17020011,19,134.68356
17020011,20,32.96593
17020011,21,2586.0
17020012,1,698.9505
17020012,2,0.37391195
17020012,3,1100.6403
17020012,4,291.4191
17020012,5,0.82237107
17020012,7,174.5482
17020012,8,4.4813504
17020012,10,0.06711073
17020012,11,2.3057792
17020012,12,33.090107
17020012,15,698.9505
17020012,16,1.373912
17020012,18,20.918373
17020012,19,147.4306
17020012,20,36.595695
17020012,21,1214.0
17020013,1,639.82153
17020013,2,0.8156444
17020013,3,551.7816
17020013,4,323.65463
17020013,5,0.06180089
17020013,7,378.39874
17020013,8,3.030061
17020013,10,0.4177564
17020013,11,2.6429713
17020013,12,34.057957
17020013,15,639.82153
17020013,16,1.8156444
17020013,18,22.727629
17020013,19,204.0076
17020013,20,36.16177
17020013,21,864.0
17020014,1,594.7761
17020014,2,0.3907038
17020014,3,535.8863
17020014,4,275.51947
17020014,5,1.3467329
17020014,7,326.53662
17020014,8,3.949546
17020014,10,0.028557504
17020014,11,3.3846297
17020014,12,34.026592
17020014,15,594.7761
17020014,16,1.3907038
17020014,18,22.142609
17020014,19,160.31029
17020014,20,37.376
17020014,21,842.0
17020015,1,421.0166
17020015,2,0.40071094
17020015,3,732.87286
17020015,4,227.61499
17020015,5,0.19321865
17020015,7,146.325
17020015,8,2.3057084
17020015,10,0.09488035
17020015,11,4.7064676
17020015,12,36.16586
17020015,15,421.0166
17020015,16,1.4007109
17020015,18,23.932886
17020015,19,188.12978
17020015,20,38.53408
17020015,21,828.0
17020016,1,322.67267
17020016,2,0.46863857
17020016,3,1185.5128
17020016,4,222.45279
17020016,5,0.23801824
17020016,7,98.40107
17020016,8,3.1757147
17020016,10,0.021663979
17020016,11,4.0549436
17020016,12,38.5185
17020016,15,322.67267
17020016,16,1.4686385
17020016,18,26.054546
17020016,19,200.4189
17020016,20,39.957138
17020016,21,1120.0
17020017,2,0.0
17020017,16,1.0
17020019,2,0.0
17020019,16,1.0
17020020,2,0.0
17020020,16,1.0
17020021,2,0.0
17020021,16,1.0
17030001,1,967.9714
17030001,2,42.99305
17030001,3,2100.7178
17030001,4,899.75055
17030001,5,5.9995565
17030001,7,329.07196
17030001,8,12.105165
17030001,10,20.957323
17030001,11,1.7683843
17030001,12,34.289536
17030001,15,967.9714
17030001,16,43.99305
17030001,18,23.133114
17030001,19,129.98293
17030001,20,34.509087
17030001,21,2262.0
17030002,1,1250.2357
17030002,2,71.06335
17030002,3,2167.5933
17030002,4,1139.1104
17030002,5,9.864922
17030002,7,329.3839
17030002,8,15.9092655
17030002,10,39.091217
17030002,11,2.598984
17030002,12,33.88118
17030002,15,1250.2357
17030002,16,72.06335
17030002,18,22.716768
17030002,19,143.70374
17030002,20,32.72583
17030002,21,2262.0
17030003,1,560.07245
17030003,2,12.002265
17030003,3,2035.7246
17030003,4,352.36414
17030003,5,0.9092368
17030003,7,92.547325
17030003,8,6.1458564
17030003,10,4.4757423
17030003,11,2.6598983
17030003,12,38.050938
17030003,15,560.07245
17030003,16,13.002265
17030003,18,25.151953
17030003,19,172.31856
17030003,20,37.88157
17030003,21,2064.0
17040101,1,2497.5608
17040101,2,47.96396
17040101,3,2295.0837
17040101,4,975.4165
17040101,5,5.8575473
17040101,7,1901.2185
17040101,8,11.018815
17040101,11,4.046
17040101,15,2497.5608
17040101,16,48.96396
17040101,20,22.20037
17040101,21,3765.0
17040102,1,2685.5151
17040102,2,49.507526
17040102,3,1673.9274
17040102,4,700.91
17040102,5,4.417353
17040102,7,1901.871
17040102,8,12.05385
17040102,11,4.804519
17040102,15,2685.5151
17040102,16,50.507526
17040102,20,21.258602
17040102,21,3473.0
17040103,1,2385.143
17040103,2,51.39406
17040103,3,1922.8403
17040103,4,770.0829
17040103,5,11.324948
17040103,7,1713.9634
17040103,8,16.662289
17040103,10,0.0
17040103,11,4.5388594
17040103,12,27.103676
17040103,15,2385.143
17040103,16,52.39406
17040103,18,7.315954
17040103,19,87.0
17040103,20,24.030193
17040103,21,3345.0
17040104,1,2081.9265
17040104,2,53.104694
17040104,3,1523.7235
17040104,4,742.93097
17040104,5,11.894348
17040104,7,1533.5643
17040104,8,17.035686
17040104,10,26.782274
17040104,11,1.7072185
17040104,12,28.965464
17040104,15,2081.9265
17040104,16,54.104694
17040104,18,11.855989
17040104,19,183.40858
17040104,20,28.386654
17040104,21,2936.0
17040105,1,2202.6733
17040105,2,49.55791
17040105,3,1607.5542
17040105,4,760.2927
17040105,5,7.0265007
17040105,7,1713.866
17040105,8,13.926622
17040105,10,25.634926
17040105,11,1.8936666
17040105,12,29.1005
17040105,15,2202.6733
17040105,16,50.55791
17040105,18,9.615222
17040105,19,194.37672
17040105,20,26.016253
17040105,21,3119.0
17040201,1,1513.2616
17040201,2,2.4406693
17040201,3,728.97876
17040201,4,294.94595
17040201,5,0.111129865
17040201,7,1432.3066
17040201,8,1.6831086
17040201,10,0.8416714
17040201,11,3.5072727
17040201,12,28.558634
17040201,15,1513.2616
17040201,16,3.4406693
17040201,18,10.286236
17040201,19,188.24309
17040201,20,29.85046
17040201,21,2053.0
17040202,1,2044.7697
17040202,2,67.36645
17040202,3,1607.3024
17040202,4,845.69116
17040202,5,1.1853161
17040202,7,1568.0184
17040202,8,5.8134303
17040202,10,33.837704
17040202,11,4.035978
17040202,12,26.98608
17040202,15,2044.7697
17040202,16,68.36645
17040202,18,7.47518
17040202,19,173.95312
17040202,20,24.505634
17040202,21,2997.0
17040202,34,2838.31
17040202,37,98.0
17040203,1,1864.2415
17040203,2,29.460718
17040203,3,1362.7991
17040203,4,692.0061
17040203,5,0.4348593
17040203,7,1465.3862
17040203,8,3.7487895
17040203,10,6.714624
17040203,11,4.352487
17040203,12,27.700762
17040203,15,1864.2415
17040203,16,30.460718
17040203,18,8.859632
17040203,19,162.96048
17040203,20,26.597181
17040203,21,2735.0
17040204,1,2017.0565
17040204,2,34.499146
17040204,3,1973.6343
17040204,4,770.40533
17040204,5,4.0764356
17040204,7,1468.7942
17040204,8,8.413818
17040204,10,12.757623
17040204,11,3.2597907
17040204,12,27.964426
17040204,15,2017.0565
17040204,16,35.499146
17040204,18,9.563971
17040204,19,213.63797
17040204,20,26.84147
17040204,21,3246.0
17040205,1,1919.787
17040205,2,21.755037
17040205,3,1558.6669
17040205,4,539.7986
17040205,5,0.4155149
17040205,7,1430.5094
17040205,8,6.4856234
17040205,10,8.320172
17040205,11,1.2165217
17040205,12,29.673721
17040205,15,1919.787
17040205,16,22.755037
17040205,18,10.94933
17040205,19,230.14296
17040205,20,27.892878
17040205,21,2845.0
17040206,1,1494.2784
17040206,2,3.984794
17040206,3,1358.7322
17040206,4,300.7028
17040206,5,0.4012749
17040206,7,1309.0715
17040206,8,2.846392
17040206,10,1.0537047
17040206,11,2.0164444
17040206,12,31.140572
17040206,15,1494.2784
17040206,16,4.9847937
17040206,18,13.707833
17040206,19,190.00583
17040206,20,32.105873
17040206,21,2536.0
17040207,1,1864.2762
17040207,2,23.696587
17040207,3,1390.395
17040207,4,519.92773
17040207,5,0.7107716
17040207,7,1344.9807
17040207,8,7.853466
17040207,10,9.193756
17040207,11,2.2636914
17040207,12,30.09225
17040207,15,1864.2762
17040207,16,24.696587
17040207,18,11.323049
17040207,19,213.47615
17040207,20,28.600288
17040207,21,2673.0
17040208,1,1718.9753
17040208,2,23.361004
17040208,3,1502.3914
17040208,4,482.69687
17040208,5,1.7021924
17040208,7,1326.2959
17040208,8,8.803424
17040208,10,7.6484375
17040208,11,2.2974193
17040208,12,31.99222
17040208,15,1718.9753
17040208,16,24.361004
17040208,18,14.829578
17040208,19,204.95493
17040208,20,31.916452
17040208,21,2706.0
17040209,1,1454.3752
17040209,2,2.804075
17040209,3,1589.5325
17040209,4,290.16187
17040209,5,0.40385848
17040209,7,1242.9983
17040209,8,2.8669236
17040209,10,0.83863723
17040209,11,1.6846619
17040209,12,33.238926
17040209,15,1454.3752
17040209,16,3.804075
17040209,18,15.254842
17040209,19,148.07306
17040209,20,32.849823
17040209,21,2695.0
17040210,1,1738.6372
17040210,2,15.233099
17040210,3,1863.8953
17040210,4,384.20468
17040210,5,1.1096773
17040210,7,1279.3479
17040210,8,7.75043
17040210,10,3.8890436
17040210,11,4.385287
17040210,12,34.178078
17040210,15,1738.6372
17040210,16,16.233099
17040210,18,17.08088
17040210,19,149.0143
17040210,20,33.467632
17040210,21,3008.0
17040211,1,1746.26
17040211,2,15.947013
17040211,3,1808.2705
17040211,4,376.1793
17040211,5,0.902809
17040211,7,1261.0093
17040211,8,7.98315
17040211,10,3.73442
17040211,11,2.264
17040211,12,35.406467
17040211,15,1746.26
17040211,16,16.947012
17040211,18,17.29027
17040211,19,160.57584
17040211,20,32.994152
17040211,21,2882.0
17040212,1,1285.3965
17040212,2,3.0471141
17040212,3,1689.2325
17040212,4,298.65918
17040212,5,0.64467925
17040212,7,762.245
17040212,8,3.5114486
17040212,10,0.5277735
17040212,11,2.1852655
17040212,12,36.392014
17040212,15,1285.3965
17040212,16,4.047114
17040212,18,19.786568
17040212,19,155.87413
17040212,20,35.665833
17040212,21,2368.0
17040213,1,1814.2073
17040213,2,5.0637403
17040213,3,2225.6943
17040213,4,363.4179
17040213,5,1.0387837
17040213,7,878.16785
17040213,8,6.4534073
17040213,10,0.6671732
17040213,11,2.1439893
17040213,12,36.021942
17040213,15,1814.2073
17040213,16,6.0637403
17040213,18,15.628707
17040213,19,112.409325
17040213,20,30.720476
17040213,21,2911.0
17040214,1,1789.1703
17040214,2,12.3720255
17040214,3,1559.5192
17040214,4,397.9675
17040214,5,0.25776067
17040214,7,1454.6183
17040214,8,3.8741407
17040214,10,6.2149086
17040214,11,4.4778466
17040214,12,27.61818
17040214,15,1789.1703
17040214,16,13.3720255
17040214,18,8.746712
17040214,19,130.15814
17040214,20,27.488266
17040214,21,2924.0
17040214,34,3288.95
17040214,37,98.0
17040215,1,1809.7405
17040215,2,5.667569
17040215,3,2020.5778
17040215,4,329.18704
17040215,5,2.5516665
17040215,7,1453.7931
17040215,8,6.604703
17040215,10,2.9141674
17040215,11,5.2535233
17040215,12,27.498201
17040215,15,1809.7405
17040215,16,6.667569
17040215,18,8.625749
17040215,19,120.07203
17040215,20,27.795109
17040215,21,3261.0
17040215,34,3006.29
17040215,37,91.3
17040216,1,2167.7712
17040216,2,13.73765
17040216,3,2262.665
17040216,4,401.3483
17040216,5,7.8847747
17040216,7,1453.4612
17040216,8,10.81664
17040216,10,6.6670365
17040216,11,7.4032693
17040216,12,27.815475
17040216,15,2167.7712
17040216,16,14.73765
17040216,18,8.462102
17040216,19,106.70075
17040216,20,25.554281
17040216,21,3511.0
17040216,34,1573.57
17040216,37,91.3
17040217,1,2155.8933
17040217,2,15.316186
17040217,3,2256.0176
17040217,4,403.1202
17040217,5,8.953554
17040217,7,1460.0812
17040217,8,12.830653
17040217,10,7.0054336
17040217,11,5.933742
17040217,12,28.395584
17040217,15,2155.8933
17040217,16,16.316187
17040217,18,8.287755
17040217,19,108.17613
17040217,20,25.800688
17040217,21,3439.0
17040218,1,2035.1318
17040218,2,8.895814
17040218,3,2404.491
17040218,4,382.2895
17040218,5,6.408179
17040218,7,1453.9153
17040218,8,10.216998
17040218,10,3.578029
17040218,11,3.858862
17040218,12,28.713514
17040218,15,2035.1318
17040218,16,9.895814
17040218,18,7.946595
17040218,19,128.42471
17040218,20,26.015114
17040218,21,3580.0
17040219,1,1854.9092
17040219,2,16.887209
17040219,3,2837.3577
17040219,4,496.55054
17040219,5,6.6942067
17040219,7,807.6557
17040219,8,12.355483
17040219,10,6.6825027
17040219,11,2.4635391
17040219,12,31.753464
17040219,15,1854.9092
17040219,16,17.887209
17040219,18,12.669574
17040219,19,117.34904
17040219,20,29.249077
17040219,21,3434.0
17040220,1,1711.3713
17040220,2,5.5077777
17040220,3,1608.9026
17040220,4,448.26273
17040220,5,0.66545445
17040220,7,1462.0933
17040220,8,7.221021
17040220,10,2.3483188
17040220,11,2.1028695
17040220,12,31.316992
17040220,15,1711.3713
17040220,16,6.5077777
17040220,18,10.466144
17040220,19,153.79535
17040220,20,28.625957
17040220,21,2915.0
17040221,1,1616.7855
17040221,2,5.3283854
17040221,3,2561.7593
17040221,4,342.9812
17040221,5,2.7241542
17040221,7,1044.6426
17040221,8,7.5966516
17040221,10,2.106805
17040221,11,1.9010526
17040221,12,32.38604
17040221,15,1616.7855
17040221,16,6.3283854
17040221,18,12.730134
17040221,19,125.24027
17040221,20,30.617403
17040221,21,3370.0
17050101,1,1094.391
17050101,2,0.88255185
17050101,3,1523.0007
17050101,4,297.42395
17050101,5,0.48702502
17050101,7,747.0369
17050101,8,3.6769521
17050101,10,0.2476119
17050101,11,2.3394203
17050101,12,37.50717
17050101,15,1094.391
17050101,16,1.8825518
17050101,18,21.174196
17050101,19,163.61278
17050101,20,36.682762
17050101,21,2186.0
17050102,1,1626.9502
17050102,2,4.904364
17050102,3,2553.69
17050102,4,352.18512
17050102,5,2.225008
17050102,7,748.2323
17050102,8,6.085191
17050102,10,0.12703218
17050102,11,2.3097377
17050102,12,36.965954
17050102,15,1626.9502
17050102,16,5.904364
17050102,18,17.953888
17050102,19,108.5116
17050102,20,32.388996
17050102,21,3124.0
17050103,1,1107.2115
17050103,2,2.870107
17050103,3,1899.5192
17050103,4,292.94507
17050103,5,1.0236535
17050103,7,666.05505
17050103,8,6.5658937
17050103,10,0.64140874
17050103,11,3.1953452
17050103,12,37.469223
17050103,13,104483.93
17050103,15,1107.2115
17050103,16,3.870107
17050103,18,21.67281
17050103,19,130.2003
17050103,20,36.63889
17050103,21,2380.0
17050104,1,1755.0493
17050104,2,7.2068286
17050104,3,1489.031
17050104,4,378.72943
17050104,5,1.0791297
17050104,7,1287.4829
17050104,8,5.456725
17050104,10,1.1022547
17050104,11,2.0541503
17050104,12,36.43297
17050104,15,1755.0493
17050104,16,8.206828
17050104,18,15.41865
17050104,19,93.37058
17050104,20,30.540426
17050104,21,2645.0
17050105,1,1762.2457
17050105,2,2.4305463
17050105,3,1887.9175
17050105,4,360.32272
17050105,5,1.2714735
17050105,7,1297.815
17050105,8,6.484561
17050105,10,0.001156864
17050105,11,1.3261613
17050105,12,36.93326
17050105,15,1762.2457
17050105,16,3.4305463
17050105,18,16.430925
17050105,19,107.45494
17050105,20,31.089846
17050105,21,3055.0
17050106,1,1683.6909
17050106,2,0.01718679
17050106,3,1222.9985
17050106,4,340.03015
17050106,5,0.17010212
17050106,7,1329.1404
17050106,8,1.9858975
17050106,10,0.000257128
17050106,11,1.481948
17050106,12,37.497253
17050106,15,1683.6909
17050106,16,1.0171868
17050106,18,16.981583
17050106,19,89.880905
17050106,20,31.910309
17050106,21,2435.0
17050107,1,1586.8755
17050107,2,9.024768
17050107,3,1363.1045
17050107,4,359.83878
17050107,5,1.834951
17050107,7,1016.43
17050107,8,4.551701
17050107,10,1.5452418
17050107,11,2.6679366
17050107,12,37.255512
17050107,13,118439.945
17050107,15,1586.8755
17050107,16,10.024768
17050107,18,18.160841
17050107,19,91.89524
17050107,20,32.940228
17050107,21,2246.0
17050108,1,1532.7471
17050108,2,18.355885
17050108,3,1540.5769
17050108,4,410.2972
17050108,5,0.66831964
17050108,7,1021.09
17050108,8,6.481517
17050108,10,4.065226
17050108,11,2.9381533
17050108,12,36.84532
17050108,13,112429.13
17050108,15,1532.7471
17050108,16,19.355885
17050108,18,18.431755
17050108,19,104.66437
17050108,20,32.685734
17050108,21,2460.0
17050109,1,1371.0231
17050109,2,0.00381397
17050109,3,1246.6797
17050109,4,274.95816
17050109,5,0.1350555
17050109,7,1016.43
17050109,8,3.2464309
17050109,10,0.003723105
17050109,11,2.4656503
17050109,12,39.157143
17050109,13,110414.94
17050109,15,1371.0231
17050109,16,1.003814
17050109,18,20.41966
17050109,19,100.567055
17050109,20,34.598064
17050109,21,2110.0
17050110,1,1232.6617
17050110,2,0.4219328
17050110,3,1321.5748
17050110,4,291.2323
17050110,5,1.7708977
17050110,7,666.246
17050110,8,6.478775
17050110,10,0.09494064
17050110,11,1.9938973
17050110,12,37.57746
17050110,13,106720.82
17050110,15,1232.6617
17050110,16,1.4219328
17050110,18,20.539532
17050110,19,94.276146
17050110,20,34.765537
17050110,21,1947.0
17050111,1,1974.767
17050111,2,34.8649
17050111,3,2184.663
